index,BriCond,BriLen,chainage,lat,lon,lrp,type,Object Name,distance
19372,D,,400.46,21.29974536,92.09747726,LRP396b,Output@Bridge,Output@Bridge19372,90.29136991
1056,,,400.552,21.2989441,92.0976108,LRP405a,Road,Road1056,411.7007901
1057,,,400.978,21.2956386,92.0993886,LRP405b,Road,Road1057,71.14279681
1058,,,401.052,21.2949997,92.0993886,LRP405c,Road,Road1058,9.721260162
1059,,,401.06,21.2949163,92.0994163,LRP406,Road,Road1059,686.1481964
355,A,14.1,401.752,21.2887748,92.09995497,LRP398a,Bridge,Bridge355,0
355,A,,401.752,21.2887748,92.09995497,LRP398a,Output@Bridge,Output@Bridge355,136.8330446
14701,B,11,401.89,21.28755005,92.10006239,LRP398b,Bridge,Bridge14701,0
14701,B,,401.89,21.28755005,92.10006239,LRP398b,Output@Bridge,Output@Bridge14701,132.8668766
1060,,,402.024,21.2863608,92.1001667,LRP407,Road,Road1060,271.7000223
1061,,,402.299,21.2839441,92.1005278,LRP407a,Road,Road1061,23.09233649
356,A,10.3,402.323,21.28373823,92.10055463,LRP398d,Bridge,Bridge356,0
356,A,,402.323,21.28373823,92.10055463,LRP398d,Output@Bridge,Output@Bridge356,107.7644177
1062,,,402.435,21.28277751,92.10067986,LRP407b,Road,Road1062,12.50817576
1063,,,402.448,21.282666,92.1006944,LRP407c,Road,Road1063,420.4586549
1064,,,402.876,21.2790827,92.1019722,LRP407d,Road,Road1064,171.1156339
1065,,,403.044,21.277666,92.1026111,LRP408,Road,Road1065,448.8161972
357,A,14,403.495,21.27400579,92.10442234,LRP400a,Bridge,Bridge357,0
357,A,,403.495,21.27400579,92.10442234,LRP400a,Output@Bridge,Output@Bridge357,13.93224144
358,A,23.5,403.509,21.27389217,92.10447857,LRP400b,Bridge,Bridge358,0
358,A,,403.509,21.27389217,92.10447857,LRP400b,Output@Bridge,Output@Bridge358,279.6403878
359,A,23.5,403.79,21.27161164,92.10560708,LRP400c,Bridge,Bridge359,0
359,A,,403.79,21.27161164,92.10560708,LRP400c,Output@Bridge,Output@Bridge359,248.7910193
1066,,,404.04,21.2695827,92.1066111,LRP409,Road,Road1066,13.65039933
1067,,,404.055,21.2694716,92.1066667,LRP409a,Road,Road1067,287.6344738
1068,,,404.347,21.2678604,92.1088333,LRP409b,Road,Road1068,21.26674021
1069,,,404.373,21.2677493,92.109,LRP409c,Road,Road1069,19.91823744
15666,C,11.1,404.393,21.26764127,92.10915299,LRP400e,Bridge,Bridge15666,0
15666,C,,404.393,21.26764127,92.10915299,LRP400e,Output@Bridge,Output@Bridge15666,93.61584036
15667,C,50.6,404.487,21.26713354,92.10987205,LRP401a,Bridge,Bridge15667,0
15667,C,,404.487,21.26713354,92.10987205,LRP401a,Output@Bridge,Output@Bridge15667,285.8283563
15668,C,11.5,404.774,21.26558335,92.11206748,LRP401c,Bridge,Bridge15668,0
15668,C,,404.774,21.26558335,92.11206748,LRP401c,Output@Bridge,Output@Bridge15668,179.2661469
1070,,,404.954,21.2646111,92.1134444,LRP409d,Road,Road1070,86.57597119
1071,,,405.044,21.2641111,92.1140833,LRP410,Road,Road1071,19.29089721
1072,,,405.058,21.2639722,92.1141944,LRP410a,Road,Road1072,40.07476702
1073,,,405.103,21.2637222,92.1144722,LRP410b,Road,Road1073,232.1442324
1074,,,405.337,21.2623611,92.1161667,LRP410c,Road,Road1074,18.99498067
1075,,,405.355,21.26225,92.1163056,LRP410d,Road,Road1075,370.8509267
15669,C,6.6,405.728,21.26004737,92.11898609,LRP402a,Bridge,Bridge15669,0
15669,C,,405.728,21.26004737,92.11898609,LRP402a,Output@Bridge,Output@Bridge15669,239.6131163
360,A,2.4,405.969,21.25862422,92.12071798,LRP402b,Bridge,Bridge360,0
360,A,,405.969,21.25862422,92.12071798,LRP402b,Output@Bridge,Output@Bridge360,100.4191622
1076,,,406.07,21.2580278,92.1214438,LRP411,Road,Road1076,148.0576621
361,A,17,406.218,21.2570551,92.1224165,LRP402c,Bridge,Bridge361,0
361,A,,406.218,21.2570551,92.1224165,LRP402c,Output@Bridge,Output@Bridge361,76.0297869
1077,,,406.294,21.2565556,92.122916,LRP411a,Road,Road1077,8.463043201
1078,,,406.307,21.2565,92.1229716,LRP411b,Road,Road1078,205.7417419
362,A,2.4,406.517,21.25520644,92.12438721,LRP403a,Bridge,Bridge362,0
362,A,,406.517,21.25520644,92.12438721,LRP403a,Output@Bridge,Output@Bridge362,28.41202723
1079,,,406.546,21.2550278,92.1245827,LRP411c,Road,Road1079,249.6160098
15670,C,11.1,406.791,21.2538028,92.12659709,LRP403b,Bridge,Bridge15670,0
15670,C,,406.791,21.2538028,92.12659709,LRP403b,Output@Bridge,Output@Bridge15670,5.094219441
1080,,,406.796,21.2537778,92.1266382,LRP411d,Road,Road1080,270.1440057
1081,,,407.072,21.2521944,92.1286104,LRP412,Road,Road1081,17.14142111
1082,,,407.089,21.2521111,92.1287493,LRP412a,Road,Road1082,276.3793351
1083,,,407.209,21.2504722,92.1307493,LRP412b,Road,Road1083,2.060012115
15671,C,8.5,407.239,21.2504537,92.1307493,LRP403d,Bridge,Bridge15671,0
15671,C,,407.239,21.2504537,92.1307493,LRP403d,Output@Bridge,Output@Bridge15671,4.120024233
1084,,,407.299,21.2504167,92.1307493,LRP412c,Road,Road1084,270.6963693
15672,C,2.4,407.785,21.24896449,92.13284109,LRP404a,Bridge,Bridge15672,0
15672,C,,407.785,21.24896449,92.13284109,LRP404a,Output@Bridge,Output@Bridge15672,164.3124191
1085,,,408.08,21.248083,92.1341108,LRP412d,Road,Road1085,14.79807608
1086,,,408.093,21.2479997,92.1342219,LRP412e,Road,Road1086,306.1315261
1087,,,408.134,21.2462219,92.1364719,LRP413,Road,Road1087,102.506123
14702,B,20.7,408.235,21.24572626,92.13730421,LRP404b,Bridge,Bridge14702,0
14702,B,,408.235,21.24572626,92.13730421,LRP404b,Output@Bridge,Output@Bridge14702,201.968226
1088,,,408.434,21.2447497,92.1389441,LRP413a,Road,Road1088,367.8682469
1089,,,408.817,21.242333,92.1413608,LRP413b,Road,Road1089,23.66686956
1090,,,408.839,21.2422219,92.1415552,LRP413c,Road,Road1090,281.1450387
1091,,,409.141,21.2412497,92.1440552,LRP414,Road,Road1091,957.1283333
1092,,,410.121,21.2357774,92.1511667,LRP415,Road,Road1092,780.8853734
1093,,,411.119,21.236333,92.1586667,LRP416,Road,Road1093,644.963358
363,A,2,411.81,21.23087848,92.16075715,LRP408a,Bridge,Bridge363,0
363,A,,411.81,21.23087848,92.16075715,LRP408a,Output@Bridge,Output@Bridge363,184.8091009
15673,C,11.3,412.008,21.22931553,92.16135615,LRP408b,Bridge,Bridge15673,0
15673,C,,412.008,21.22931553,92.16135615,LRP408b,Output@Bridge,Output@Bridge15673,112.9390041
1094,,,412.129,21.2283604,92.1617222,LRP417,Road,Road1094,254.0754214
1095,,,412.394,21.2261382,92.1611667,LRP417a,Road,Road1095,203.1019026
1096,,,412.603,21.2243327,92.1614444,LRP417b,Road,Road1096,314.3529421
14703,B,2.2,412.931,21.22151998,92.16170326,LRP409a,Bridge,Bridge14703,0
14703,B,,412.931,21.22151998,92.16170326,LRP409a,Output@Bridge,Output@Bridge14703,191.6786447
1097,,,413.131,21.2198049,92.1618611,LRP418,Road,Road1097,96.72310419
15674,C,10.9,413.235,21.21896008,92.16207776,LRP409b,Bridge,Bridge15674,0
15674,C,,413.235,21.21896008,92.16207776,LRP409b,Output@Bridge,Output@Bridge15674,181.355901
15675,C,2.1,413.43,21.21737605,92.16248399,LRP409d,Bridge,Bridge15675,0
15675,C,,413.43,21.21737605,92.16248399,LRP409d,Output@Bridge,Output@Bridge15675,93.93309781
1098,,,413.531,21.2165556,92.1626944,LRP418a,Road,Road1098,117.4864695
364,A,2,413.66,21.21601159,92.16366416,LRP410a,Bridge,Bridge364,0
364,A,,413.66,21.21601159,92.16366416,LRP410a,Output@Bridge,Output@Bridge364,158.4706253
1099,,,413.834,21.2152778,92.1649722,LRP418b,Road,Road1099,71.14308941
365,A,1.8,413.901,21.21493596,92.1655512,LRP410b,Bridge,Bridge365,0
365,A,,413.901,21.21493596,92.1655512,LRP410b,Output@Bridge,Output@Bridge365,105.1220936
366,A,2.2,414,21.21443086,92.16640674,LRP410c,Bridge,Bridge366,0
366,A,,414,21.21443086,92.16640674,LRP410c,Output@Bridge,Output@Bridge366,31.85523058
1100,,,414.03,21.2142778,92.166666,LRP418c,Road,Road1100,99.86556552
1101,,,414.136,21.21375,92.1674438,LRP419,Road,Road1101,123.3952584
1102,,,414.264,21.2127222,92.1678882,LRP419a,Road,Road1102,239.5805468
1103,,,414.508,21.2105833,92.1681382,LRP419b,Road,Road1103,103.09625
1104,,,414.608,21.2096944,92.168416,LRP419c,Road,Road1104,412.4606893
367,A,6.4,415.056,21.20630473,92.17001802,LRP411a,Bridge,Bridge367,0
367,A,,415.056,21.20630473,92.17001802,LRP411a,Output@Bridge,Output@Bridge367,81.01924486
1105,,,415.144,21.2056389,92.1703327,LRP420,Road,Road1105,144.546705
368,A,2.2,415.296,21.20434099,92.17035673,LRP411b,Bridge,Bridge368,0
368,A,,415.296,21.20434099,92.17035673,LRP411b,Output@Bridge,Output@Bridge368,264.3683167
369,A,3.1,415.574,21.20196717,92.17040067,LRP412a,Bridge,Bridge369,0
369,A,,415.574,21.20196717,92.17040067,LRP412a,Output@Bridge,Output@Bridge369,92.2436216
1106,,,415.671,21.2011389,92.170416,LRP420a,Road,Road1106,238.2741373
1107,,,415.919,21.1989997,92.1703604,LRP420b,Road,Road1107,143.7112578
1108,,,416.044,21.1977219,92.1705549,LRP420c,Road,Road1108,10.23088259
15676,C,38.7,416.057,21.19763242,92.17057726,LRP412b,Bridge,Bridge15676,0
15676,C,,416.057,21.19763242,92.17057726,LRP412b,Output@Bridge,Output@Bridge15676,78.69910749
1109,,,416.157,21.1969441,92.1707493,LRP421,Road,Road1109,44.81454725
1110,,,416.204,21.1965552,92.1708604,LRP421a,Road,Road1110,142.819931
371,A,3,416.354,21.19531553,92.17050747,LRP412d,Bridge,Bridge371,0
371,A,,416.354,21.19531553,92.17050747,LRP412d,Output@Bridge,Output@Bridge371,318.0126631
1111,,,416.688,21.1925552,92.1697216,LRP421b,Road,Road1111,34.39073315
1112,,,416.73,21.1923052,92.1695271,LRP421c,Road,Road1112,227.9924456
14704,B,9.4,416.966,21.1907731,92.16807032,LRP413a,Bridge,Bridge14704,0
14704,B,,416.966,21.1907731,92.16807032,LRP413a,Output@Bridge,Output@Bridge14704,24.15180303
1113,,,416.991,21.1906108,92.167916,LRP421d,Road,Road1113,161.3583163
1114,,,417.164,21.1897497,92.166666,LRP422,Road,Road1114,125.806258
19374,D,15.4,417.29,21.18889194,92.16587736,LRP413b,Bridge,Bridge19374,0
19374,D,,417.29,21.18889194,92.16587736,LRP413b,Output@Bridge,Output@Bridge19374,330.4925163
1115,,,417.621,21.1866386,92.1638056,LRP422a,Road,Road1115,293.0335458
1116,,,417.934,21.1859441,92.1610833,LRP422b,Road,Road1116,21.2661107
1117,,,417.957,21.185833,92.1609167,LRP422c,Road,Road1117,230.6446649
1118,,,418.19,21.1843052,92.1594167,LRP423,Road,Road1118,38.68863671
373,A,1.2,418.231,21.18397443,92.15930264,LRP414a,Bridge,Bridge373,0
373,A,,418.231,21.18397443,92.15930264,LRP414a,Output@Bridge,Output@Bridge373,499.1785033
15677,C,3.1,418.76,21.17970671,92.15783106,LRP415a,Bridge,Bridge15677,0
15677,C,,418.76,21.17970671,92.15783106,LRP415a,Output@Bridge,Output@Bridge15677,121.7280439
1119,,,418.889,21.178666,92.1574722,LRP423a,Road,Road1119,146.2119896
14705,B,3.1,419.036,21.17741716,92.15703721,LRP415b,Bridge,Bridge14705,0
14705,B,,419.036,21.17741716,92.15703721,LRP415b,Output@Bridge,Output@Bridge14705,143.2281856
1120,,,419.18,21.1761938,92.1566111,LRP424,Road,Road1120,93.77775728
19375,D,48.2,419.278,21.17542081,92.15625261,LRP415c,Bridge,Bridge19375,0
19375,D,,419.278,21.17542081,92.15625261,LRP415c,Output@Bridge,Output@Bridge19375,138.7529458
1121,,,419.423,21.1742771,92.1557222,LRP424a,Road,Road1121,204.6848545
15679,C,9.4,419.63,21.17248281,92.15529403,LRP416a,Bridge,Bridge15679,0
15679,C,,419.63,21.17248281,92.15529403,LRP416a,Output@Bridge,Output@Bridge15679,74.16120806
1122,,,419.705,21.1718327,92.1551389,LRP424b,Road,Road1122,167.836629
14706,B,31.1,419.88,21.17037235,92.15473878,LRP416b,Bridge,Bridge14706,0
14706,B,,419.88,21.17037235,92.15473878,LRP416b,Output@Bridge,Output@Bridge14706,65.21654606
1123,,,419.948,21.1698049,92.1545833,LRP424c,Road,Road1123,44.60358438
1124,,,419.996,21.1694993,92.1543056,LRP424d,Road,Road1124,100.79397
15680,C,9.4,420.093,21.16882136,92.1536624,LRP416d,Bridge,Bridge15680,0
15680,C,,420.093,21.16882136,92.1536624,LRP416d,Output@Bridge,Output@Bridge15680,60.26865625
1125,,,420.151,21.168416,92.1532778,LRP424e,Road,Road1125,24.55418907
376,A,3,420.18,21.16823293,92.15314598,LRP416e,Bridge,Bridge376,0
376,A,,420.18,21.16823293,92.15314598,LRP416e,Output@Bridge,Output@Bridge376,68.58244011
1126,,,420.261,21.1677216,92.1527778,LRP425,Road,Road1126,57.28239831
1127,,,420.326,21.1673327,92.1524167,LRP425a,Road,Road1127,74.7629619
14708,B,9.3,420.406,21.16666535,92.15233765,LRP416f,Bridge,Bridge14708,0
14708,B,,420.406,21.16666535,92.15233765,LRP416f,Output@Bridge,Output@Bridge14708,122.4243589
15681,C,3,420.537,21.16557256,92.1522082,LRP417a,Bridge,Bridge15681,0
15681,C,,420.537,21.16557256,92.1522082,LRP417a,Output@Bridge,Output@Bridge15681,39.25056011
1128,,,420.579,21.1652222,92.1521667,LRP425b,Road,Road1128,26.21280746
377,A,4.6,420.606,21.16498781,92.15219007,LRP417b,Bridge,Bridge377,0
377,A,,420.606,21.16498781,92.15219007,LRP417b,Output@Bridge,Output@Bridge377,4.854223644
1129,,,420.611,21.1649444,92.1521944,LRP425c,Road,Road1129,188.6969226
1130,,,420.806,21.16325,92.1522222,LRP425d,Road,Road1130,86.80181984
1131,,,420.895,21.1624722,92.1522778,LRP425e,Road,Road1131,55.56151021
15682,C,1.25,420.952,21.16197574,92.15233147,LRP417c,Bridge,Bridge15682,0
15682,C,,420.952,21.16197574,92.15233147,LRP417c,Output@Bridge,Output@Bridge15682,174.4826495
1132,,,421.131,21.1604167,92.1525,LRP425f,Road,Road1132,23.77923546
378,A,3,421.156,21.1602045,92.15252572,LRP417d,Bridge,Bridge378,0
378,A,,421.156,21.1602045,92.15252572,LRP417d,Output@Bridge,Output@Bridge378,78.94706481
1133,,,421.239,21.1595,92.1526111,LRP426,Road,Road1133,21.64683002
1134,,,421.26,21.1593056,92.1526111,LRP426a,Road,Road1134,72.07221277
1135,,,421.333,21.1586667,92.1525,LRP426b,Road,Road1135,23.8298271
15683,C,3,421.358,21.15845347,92.15251956,LRP417e,Bridge,Bridge15683,0
15683,C,,421.358,21.15845347,92.15251956,LRP417e,Output@Bridge,Output@Bridge15683,314.5537409
1136,,,421.688,21.1556389,92.1527778,LRP426c,Road,Road1136,207.4176863
1137,,,421.905,21.1537778,92.1528611,LRP426d,Road,Road1137,157.2556666
15684,C,9.4,422.081,21.15246328,92.15341459,LRP418a,Bridge,Bridge15684,0
15684,C,,422.081,21.15246328,92.15341459,LRP418a,Output@Bridge,Output@Bridge15684,32.16595477
1138,,,422.117,21.1521944,92.1535278,LRP426e,Road,Road1138,192.528961
1139,,,422.315,21.1507222,92.1545,LRP427,Road,Road1139,118.7306929
15686,C,15.2,422.447,21.14989065,92.15521562,LRP418b,Bridge,Bridge15686,0
15686,C,,422.447,21.14989065,92.15521562,LRP418b,Output@Bridge,Output@Bridge15686,303.1242415
15687,C,58,422.784,21.14776767,92.15704263,LRP419a,Bridge,Bridge15687,0
15687,C,,422.784,21.14776767,92.15704263,LRP419a,Output@Bridge,Output@Bridge15687,62.06422379
1140,,,422.853,21.147333,92.1574167,LRP427a,Road,Road1140,363.1521975
1141,,,423.222,21.1442774,92.1586389,LRP427b,Road,Road1141,13.64808085
1142,,,423.241,21.1441663,92.1586944,LRP427c,Road,Road1142,76.77031802
1143,,,423.322,21.1435274,92.1589722,LRP428,Road,Road1143,119.1172877
14709,B,3.3,423.442,21.14254625,92.15942922,LRP419c,Bridge,Bridge14709,0
14709,B,,423.442,21.14254625,92.15942922,LRP419c,Output@Bridge,Output@Bridge14709,127.0585783
1144,,,423.57,21.1414997,92.1599167,LRP428a,Road,Road1144,58.7923739
1145,,,423.631,21.1410552,92.1602222,LRP428b,Road,Road1145,37.69109989
15689,C,15.4,423.67,21.14086477,92.16052223,LRP420a,Bridge,Bridge15689,0
15689,C,,423.67,21.14086477,92.16052223,LRP420a,Output@Bridge,Output@Bridge15689,129.5030057
380,A,3.3,423.804,21.14021046,92.1615531,LRP420c,Bridge,Bridge380,0
380,A,,423.804,21.14021046,92.1615531,LRP420c,Output@Bridge,Output@Bridge380,261.9065271
381,A,3.3,424.075,21.13888718,92.16363791,LRP420d,Bridge,Bridge381,0
381,A,,424.075,21.13888718,92.16363791,LRP420d,Output@Bridge,Output@Bridge381,153.6654592
1146,,,424.234,21.1381108,92.1648611,LRP428c,Road,Road1146,35.31579629
382,A,1.2,424.271,21.1380665,92.1651978,LRP420e,Bridge,Bridge382,0
382,A,,424.271,21.1380665,92.1651978,LRP420e,Output@Bridge,Output@Bridge382,75.40403213
1147,,,424.35,21.1379719,92.1659167,LRP429,Road,Road1147,45.70915274
15690,C,32,424.395,21.13792108,92.16635342,LRP420f,Bridge,Bridge15690,0
15690,C,,424.395,21.13792108,92.16635342,LRP420f,Output@Bridge,Output@Bridge15690,79.22923467
1148,,,424.473,21.137833,92.1671104,LRP429a,Road,Road1148,101.5063448
19377,D,12.3,424.577,21.13761246,92.16805871,LRP421a,Bridge,Bridge19377,0
19377,D,,424.577,21.13761246,92.16805871,LRP421a,Output@Bridge,Output@Bridge19377,26.352632
1149,,,424.604,21.1375552,92.1683049,LRP429b,Road,Road1149,178.9051318
15691,C,1.2,424.783,21.13733505,92.17001121,LRP421c,Bridge,Bridge15691,0
15691,C,,424.783,21.13733505,92.17001121,LRP421c,Output@Bridge,Output@Bridge15691,91.95134237
1150,,,424.875,21.1372219,92.1708882,LRP429c,Road,Road1150,196.5712523
1151,,,425.075,21.1371108,92.1727771,LRP429d,Road,Road1151,120.8465677
1152,,,425.195,21.1368886,92.173916,LRP429e,Road,Road1152,29.61666222
1153,,,425.225,21.1367219,92.1741382,LRP429f,Road,Road1153,39.77554692
15692,C,15.2,425.267,21.13661254,92.17450278,LRP421d,Bridge,Bridge15692,0
15692,C,,425.267,21.13661254,92.17450278,LRP421d,Output@Bridge,Output@Bridge15692,81.4452505
1154,,,425.353,21.1363886,92.1752493,LRP430,Road,Road1154,31.89045254
1155,,,425.385,21.1363608,92.1755549,LRP430a,Road,Road1155,63.12800534
383,A,4.8,425.455,21.1360413,92.17605699,LRP421f,Bridge,Bridge383,0
383,A,,425.455,21.1360413,92.17605699,LRP421f,Output@Bridge,Output@Bridge383,128.9617853
1156,,,425.598,21.1353886,92.1770827,LRP430b,Road,Road1156,103.3085451
15693,C,1.3,425.715,21.13491492,92.17793796,LRP422a,Bridge,Bridge15693,0
15693,C,,425.715,21.13491492,92.17793796,LRP422a,Output@Bridge,Output@Bridge15693,147.4579188
384,A,3.3,425.882,21.1342388,92.17915872,LRP422b,Bridge,Bridge384,0
384,A,,425.882,21.1342388,92.17915872,LRP422b,Output@Bridge,Output@Bridge384,185.4268313
1157,,,426.092,21.1333886,92.1806938,LRP430c,Road,Road1157,14.75493519
1158,,,426.109,21.1333608,92.1808327,LRP430d,Road,Road1158,173.6567767
1159,,,426.285,21.1329438,92.1824438,LRP430e,Road,Road1159,96.45952961
1160,,,426.382,21.1326938,92.183333,LRP431,Road,Road1160,155.1802282
1161,,,426.542,21.1319716,92.1846108,LRP431a,Road,Road1161,11.82705246
14711,B,4.7,426.555,21.13189689,92.18469174,LRP422c,Bridge,Bridge14711,0
14711,B,,426.555,21.13189689,92.18469174,LRP422c,Output@Bridge,Output@Bridge14711,146.4737454
1162,,,426.716,21.1309716,92.1856941,LRP431b,Road,Road1162,161.001414
15694,C,1.2,426.881,21.12997372,92.18681585,LRP423a,Bridge,Bridge15694,0
15694,C,,426.881,21.12997372,92.18681585,LRP423a,Output@Bridge,Output@Bridge15694,33.17611947
19378,D,7.9,426.915,21.1297681,92.187047,LRP423b,Bridge,Bridge19378,0
19378,D,,426.915,21.1297681,92.187047,LRP423b,Output@Bridge,Output@Bridge19378,122.9470058
385,A,1.2,427.041,21.12900608,92.18790361,LRP423c,Bridge,Bridge385,0
385,A,,427.041,21.12900608,92.18790361,LRP423c,Output@Bridge,Output@Bridge385,110.2622787
386,A,1.2,427.154,21.12832269,92.18867184,LRP423d,Bridge,Bridge386,0
386,A,,427.154,21.12832269,92.18867184,LRP423d,Output@Bridge,Output@Bridge386,75.13462559
14713,B,1.2,427.231,21.12785701,92.18919533,LRP423e,Bridge,Bridge14713,0
14713,B,,427.231,21.12785701,92.18919533,LRP423e,Output@Bridge,Output@Bridge14713,147.3422869
1163,,,427.382,21.1269438,92.1902219,LRP432,Road,Road1163,13.64836557
1164,,,427.394,21.1268327,92.1902774,LRP432a,Road,Road1164,223.3538032
19379,D,6.4,427.622,21.12510369,92.19136747,LRP424a,Bridge,Bridge19379,0
19379,D,,427.622,21.12510369,92.19136747,LRP424a,Output@Bridge,Output@Bridge19379,106.7790283
1165,,,427.731,21.1242771,92.1918886,LRP432b,Road,Road1165,33.01599262
1166,,,427.772,21.1239993,92.1919997,LRP432c,Road,Road1166,31.3130707
388,A,3.35,427.804,21.12376049,92.19215889,LRP424b,Bridge,Bridge388,0
388,A,,427.804,21.12376049,92.19215889,LRP424b,Output@Bridge,Output@Bridge388,99.81050665
1167,,,427.906,21.1229993,92.1926663,LRP432d,Road,Road1167,11.44512808
15696,C,13,427.918,21.12291081,92.19272235,LRP424c,Bridge,Bridge15696,0
15696,C,,427.918,21.12291081,92.19272235,LRP424c,Output@Bridge,Output@Bridge15696,48.64181405
389,A,3.2,427.969,21.12253472,92.19296056,LRP424e,Bridge,Bridge389,0
389,A,,427.969,21.12253472,92.19296056,LRP424e,Output@Bridge,Output@Bridge389,47.68808397
1168,,,428.019,21.122166,92.1931941,LRP432e,Road,Road1168,74.36872782
15697,C,73.3,428.095,21.12156989,92.19351697,LRP424g,Bridge,Bridge15697,0
15697,C,,428.095,21.12156989,92.19351697,LRP424g,Output@Bridge,Output@Bridge15697,8.806827059
1169,,,428.104,21.1214993,92.1935552,LRP432f,Road,Road1169,270.0770076
1170,,,428.387,21.1198604,92.1954719,LRP433,Road,Road1170,104.0611624
1171,,,428.498,21.1190827,92.1960274,LRP433a,Road,Road1171,74.49917486
390,A,3.4,428.578,21.11846094,92.19629223,LRP425a,Bridge,Bridge390,0
390,A,,428.578,21.11846094,92.19629223,LRP425a,Output@Bridge,Output@Bridge390,105.230157
1172,,,428.691,21.1175827,92.1966663,LRP433b,Road,Road1172,123.3259008
1173,,,428.818,21.1165,92.1969163,LRP433c,Road,Road1173,41.13187177
1174,,,428.869,21.1161389,92.1969997,LRP433d,Road,Road1174,19.90239145
391,A,2.8,428.89,21.11597435,92.19707449,LRP425b,Bridge,Bridge391,0
391,A,,428.89,21.11597435,92.19707449,LRP425b,Output@Bridge,Output@Bridge391,17.05919534
1175,,,428.908,21.1158333,92.1971386,LRP433e,Road,Road1175,85.92069523
1176,,,428.995,21.1151667,92.1975552,LRP433f,Road,Road1176,75.50591693
1177,,,429.073,21.1146111,92.1979719,LRP433g,Road,Road1177,7.792999997
19380,D,12.8,429.081,21.11455805,92.19802083,LRP425c,Bridge,Bridge19380,0
19380,D,,429.081,21.11455805,92.19802083,LRP425c,Output@Bridge,Output@Bridge19380,359.4534132
1178,,,429.45,21.1121111,92.2002778,LRP434,Road,Road1178,40.74844217
392,A,1.2,429.491,21.11189301,92.2005928,LRP425e,Bridge,Bridge392,0
392,A,,429.491,21.11189301,92.2005928,LRP425e,Output@Bridge,Output@Bridge392,5.963189903
1179,,,429.497,21.1118611,92.2006389,LRP434a,Road,Road1179,191.2994754
393,A,1.2,429.615,21.11081015,92.20209569,LRP426a,Bridge,Bridge393,0
393,A,,429.615,21.11081015,92.20209569,LRP426a,Output@Bridge,Output@Bridge393,168.6036303
394,A,1.2,429.719,21.10988389,92.20337965,LRP426b,Bridge,Bridge394,0
394,A,,429.719,21.10988389,92.20337965,LRP426b,Output@Bridge,Output@Bridge394,150.7711118
1180,,,429.812,21.1090556,92.2045278,LRP434b,Road,Road1180,45.15933218
395,A,2.8,429.912,21.10877134,92.20483787,LRP426c,Bridge,Bridge395,0
395,A,,429.912,21.10877134,92.20483787,LRP426c,Output@Bridge,Output@Bridge395,72.255023
396,A,2.8,430.072,21.10831653,92.20533398,LRP426d,Bridge,Bridge396,0
396,A,,430.072,21.10831653,92.20533398,LRP426d,Output@Bridge,Output@Bridge396,76.77108536
1181,,,430.242,21.1078333,92.2058611,LRP434c,Road,Road1181,25.57591687
397,A,1.2,430.287,21.1078333,92.2061073,LRP426e,Bridge,Bridge397,0
397,A,,430.287,21.1078333,92.2061073,LRP426e,Output@Bridge,Output@Bridge397,86.95811738
1182,,,430.44,21.1078333,92.2069444,LRP434d,Road,Road1182,224.955322
1183,,,430.51,21.1058333,92.20725,LRP435,Road,Road1183,54.52434056
1184,,,430.574,21.1053611,92.2073889,LRP435a,Road,Road1184,7.485533751
15698,C,1.2,430.582,21.10529443,92.20739816,LRP427a,Bridge,Bridge15698,0
15698,C,,430.582,21.10529443,92.20739816,LRP427a,Output@Bridge,Output@Bridge15698,104.7974783
1185,,,430.694,21.1043611,92.2075278,LRP435b,Road,Road1185,193.5210227
1186,,,430.901,21.1026389,92.2077778,LRP435c,Road,Road1186,69.89745774
15699,C,34.2,430.978,21.10202957,92.20793946,LRP427b,Bridge,Bridge15699,0
15699,C,,430.978,21.10202957,92.20793946,LRP427b,Output@Bridge,Output@Bridge15699,86.23714599
1187,,,431.073,21.1012778,92.2081389,LRP435d,Road,Road1187,90.35293061
399,A,3,431.167,21.10057741,92.20857805,LRP427d,Bridge,Bridge399,0
399,A,,431.167,21.10057741,92.20857805,LRP427d,Output@Bridge,Output@Bridge399,121.1115455
1188,,,431.293,21.0996386,92.2091667,LRP435e,Road,Road1188,99.54553789
400,A,1.2,431.398,21.09887103,92.20965792,LRP427e,Bridge,Bridge400,0
400,A,,431.398,21.09887103,92.20965792,LRP427e,Output@Bridge,Output@Bridge400,170.6498081
1189,,,431.578,21.0975552,92.2105,LRP436,Road,Road1189,27.3020878
1190,,,431.606,21.097333,92.2106111,LRP436a,Road,Road1190,271.0545532
401,A,2.7,431.877,21.09503127,92.2114601,LRP428a,Bridge,Bridge401,0
401,A,,431.877,21.09503127,92.2114601,LRP428a,Output@Bridge,Output@Bridge401,69.01396098
402,A,2.7,431.946,21.09444522,92.21167626,LRP428b,Bridge,Bridge402,0
402,A,,431.946,21.09444522,92.21167626,LRP428b,Output@Bridge,Output@Bridge402,59.01196052
1191,,,432.005,21.0939441,92.2118611,LRP436b,Road,Road1191,32.1213328
1192,,,432.041,21.0936663,92.2119444,LRP436c,Road,Road1192,147.9194233
403,A,4.2,432.19,21.09238273,92.21231115,LRP428c,Bridge,Bridge403,0
403,A,,432.19,21.09238273,92.21231115,LRP428c,Output@Bridge,Output@Bridge403,8.934732978
1193,,,432.199,21.0923052,92.2123333,LRP436d,Road,Road1193,206.2277599
